img_name,lon,lat,damage,elevation,near_dist,slope,aspect
-95.53990300000001_29.754557000000002.jpeg,-95.539903,29.754557,1,19.8999996,218.7366486,0.749,W
-95.539922_29.754286999999998.jpeg,-95.539922,29.754287,1,20.3199997,190.7734222,0.54,flat
-95.539925_29.754683.jpeg,-95.539925,29.754683,1,19.8999996,232.7538605,0.749,SW
-95.53992_29.750469.jpeg,-95.53992,29.750469,1,20.7700005,125.6451645,0.648,E
-95.539968_29.749344.jpeg,-95.539968,29.749344,1,19.6100006,250.0712891,0.127,W
-95.540056_29.750282000000002.jpeg,-95.540056,29.750282,1,20.4099998,146.0531158,0.312,E
-95.54006700000001_29.751169.jpeg,-95.540067,29.751169,1,20.7900009,47.8744354,6.0580001,flat
-95.540072_29.752781.jpeg,-95.540072,29.752781,1,19.9799995,61.0649605,4.704,E
-95.540171_29.755290000000002.jpeg,-95.540171,29.75529,1,19.3400002,304.0325012,1.983,NW
-95.540217_29.751165000000004.jpeg,-95.540217,29.751165,1,20.7900009,50.3254318,6.0580001,NE
-95.540222_29.752981.jpeg,-95.540222,29.752981,1,19.9799995,85.7840347,4.704,flat
-95.540249_29.750119.jpeg,-95.540249,29.750119,1,20.5,165.5795441,0.745,S
-95.540273_29.754325.jpeg,-95.540273,29.754325,1,19.8400002,208.2298737,3.7550001,NW
-95.540276_29.754623.jpeg,-95.540276,29.754623,1,19.8799992,238.0916748,4.6300001,W
-95.54030300000001_29.750656.jpeg,-95.540303,29.750656,1,20.9400005,107.3760071,0.318,NE
-95.540304_29.750833.jpeg,-95.540304,29.750833,1,20.9400005,87.9626694,0.318,NE
-95.540314_29.75048.jpeg,-95.540314,29.75048,1,21.0499992,126.8451462,0.121,E
-95.540378_29.751167.jpeg,-95.540378,29.751167,1,20.9699993,52.3212051,6.5560002,NE
-95.540449_29.750104999999998.jpeg,-95.540449,29.750105,1,20.9300003,169.8628845,0.469,S
-95.540465_29.753121999999998.jpeg,-95.540465,29.753122,1,20.5100002,113.9227295,0.298,flat
-95.540518_29.751153000000002.jpeg,-95.540518,29.751153,1,20.9699993,55.7846413,6.5560002,NW
-95.540566_29.750766.jpeg,-95.540566,29.750766,1,20.3999996,98.9225922,0.637,NW
-95.54056_29.750883.jpeg,-95.54056,29.750883,1,20.2900009,85.9979858,3.1199999,NW
-95.540571_29.750489.jpeg,-95.540571,29.750489,1,20.3199997,129.3942413,0.262,W
-95.54057900000001_29.75062.jpeg,-95.540579,29.75062,1,20.3999996,115.1255264,0.637,NW
-95.54061_29.750132.jpeg,-95.54061,29.750132,1,20.9400005,169.1151733,1.043,SW
-95.540622_29.993006.jpeg,-95.540622,29.993006,1,33.8899994,927.359314,1.168,flat
-95.540684_29.747335999999997.jpeg,-95.540684,29.747336,1,20,477.0339966,0.418,flat
-95.540737_29.751251.jpeg,-95.540737,29.751251,1,19.7800007,47.2545586,7.1090002,NW
-95.540775_29.750175.jpeg,-95.540775,29.750175,1,20.9400005,164.9538269,1.043,SW
-95.54085500000001_29.751126.jpeg,-95.540855,29.751126,1,13.1700001,59.4307251,2.651,NW
-95.54089300000001_29.750953000000003.jpeg,-95.540893,29.750953,1,19.2299995,77.9331512,6.1599998,NW
-95.540947_29.750815000000003.jpeg,-95.540947,29.750815,1,20.9099998,92.380928,6.4499998,flat
-95.540952_29.750655.jpeg,-95.540952,29.750655,1,20.9099998,109.8913651,6.4499998,W
-95.540968_29.750501.jpeg,-95.540968,29.750501,1,20.8199997,126.5972137,4.71,W
-95.540974_29.754492.jpeg,-95.540974,29.754492,1,19.7700005,198.5650482,0.756,SE
-95.541205_29.75512.jpeg,-95.541205,29.75512,1,20.1800003,246.2734528,0.912,SE
-95.541252_29.753819.jpeg,-95.541252,29.753819,1,20.1100006,126.4120941,0.75,NE
-95.541322_29.752313.jpeg,-95.541322,29.752313,1,18.9300003,49.7207718,2.5969999,flat
-95.54132800000001_29.754918.jpeg,-95.541328,29.754918,1,20.0599995,220.9557648,0.483,flat
-95.541692_29.754246000000002.jpeg,-95.541692,29.754246,1,20.0300007,138.5562439,0.111,NE
-95.541775_29.754786.jpeg,-95.541775,29.754786,1,19.75,190.9550934,0.54,flat
-95.541789_29.750065000000003.jpeg,-95.541789,29.750065,1,20.1000004,165.5677948,4.2909999,NE
-95.542121_29.754302000000003.jpeg,-95.542121,29.754302,1,20.0900002,128.6316681,0.497,SW
-95.54220500000001_29.755326.jpeg,-95.542205,29.755326,1,21.0300007,233.4740143,1.0599999,SW
-95.542272_29.750501.jpeg,-95.542272,29.750501,1,20.6399994,127.1181107,0.793,N
-95.542674_29.755115999999997.jpeg,-95.542674,29.755116,1,19.8999996,203.8384094,1.092,S
-95.543125_29.753716999999998.jpeg,-95.543125,29.753717,1,18.9500008,45.5339203,1.202,S
-95.543283_29.755171999999998.jpeg,-95.543283,29.755172,1,19.2299995,170.604248,1.425,SW
-95.543377_29.754096.jpeg,-95.543377,29.754096,1,19.0100002,85.578186,0.333,flat
-95.543409_29.753829.jpeg,-95.543409,29.753829,1,19.1200008,56.0257874,1.709,flat
-95.54347800000001_29.755294.jpeg,-95.543478,29.755294,1,19.3999996,154.1442413,1.513,SW
-95.543533_29.754151.jpeg,-95.543533,29.754151,1,19.0100002,92.3726196,0.333,flat
-95.54395600000001_29.754499.jpeg,-95.543956,29.754499,1,19.8600006,109.1220016,0.212,flat
-95.544045_29.751384.jpeg,-95.544045,29.751384,1,20.3099995,189.7567902,4.2670002,SE
-95.544069_29.756429999999998.jpeg,-95.544069,29.75643,1,20.4099998,164.3775635,0.289,W
-95.544085_29.754176.jpeg,-95.544085,29.754176,1,19.5100002,98.3010864,0.649,flat
-95.544152_29.751649.jpeg,-95.544152,29.751649,1,20.1599998,160.8115234,1.717,SE
-95.544302_29.751378999999996.jpeg,-95.544302,29.751379,1,20.7000008,191.3096466,0.426,SE
-95.54441_29.756844.jpeg,-95.54441,29.756844,1,20.6200008,174.0892792,0.561,SW
-95.544455_29.752506.jpeg,-95.544455,29.752506,1,20.2700005,67.0362015,2.201,flat
-95.544461_29.757099.jpeg,-95.544461,29.757099,1,20.4899998,186.9963074,0.548,SW
-95.544466_29.753796.jpeg,-95.544466,29.753796,1,19.4699993,56.7882729,3.4560001,flat
-95.544485_29.753673.jpeg,-95.544485,29.753673,1,19.4699993,43.0337219,3.4560001,S
-95.544576_29.754965000000002.jpeg,-95.544576,29.754965,1,19.5400009,44.6104546,0.964,flat
-95.544584_29.754793.jpeg,-95.544584,29.754793,1,19.5400009,45.1964455,0.964,flat
-95.54460300000001_29.754627000000003.jpeg,-95.544603,29.754627,1,19.7999992,45.0023842,1.2589999,flat
-95.544605_29.755258.jpeg,-95.544605,29.755258,1,19.4599991,49.7422333,0.988,S
-95.544611_29.753836.jpeg,-95.544611,29.753836,1,19.4699993,59.7909203,3.4560001,flat
-95.544635_29.754466999999998.jpeg,-95.544635,29.754467,1,19.7999992,45.0601501,1.2589999,flat
-95.544656_29.754317999999998.jpeg,-95.544656,29.754318,1,20.0100002,45.9520111,0.389,flat
-95.544729_29.753882.jpeg,-95.544729,29.753882,1,18.2800007,59.8642502,3.1600001,flat
-95.544844_29.755709999999997.jpeg,-95.544844,29.75571,1,20.3700008,54.8993835,1.886,flat
-95.545013_29.75651.jpeg,-95.545013,29.75651,1,20.5200005,105.2982178,0.918,flat
-95.54513100000001_29.7569.jpeg,-95.545131,29.7569,1,20.6200008,119.6573563,0.612,flat
-95.545156_29.758315999999997.jpeg,-95.545156,29.758316,1,21.1100006,237.6202393,0.357,flat
-95.545158_29.758453000000003.jpeg,-95.545158,29.758453,1,21.0400009,249.4210205,0.175,flat
-95.54515_29.758013000000002.jpeg,-95.54515,29.758013,1,20.9400005,208.5224762,0.482,SW
-95.545168_29.758183000000002.jpeg,-95.545168,29.758183,1,21.1100006,224.3239136,0.357,flat
-95.54519_29.755979999999997.jpeg,-95.54519,29.75598,1,20.6700001,56.9265709,2.484,W
-95.545375_29.757728999999998.jpeg,-95.545375,29.757729,1,20.75,170.4248505,1.0319999,SW
-95.54545300000001_29.758312.jpeg,-95.545453,29.758312,1,21,219.4594727,0.181,flat
-95.545469_29.758166999999997.jpeg,-95.545469,29.758167,1,21,205.8825531,0.181,SW
-95.54549300000001_29.758515999999997.jpeg,-95.545493,29.758516,1,21.1100006,217.1771088,0.21,flat
-95.545592_29.756357.jpeg,-95.545592,29.756357,1,19.8700008,51.3132401,4.3150001,SE
-95.545642_29.758278000000004.jpeg,-95.545642,29.758278,1,20.9500008,205.1657562,0.407,W
-95.54564599999999_29.75855.jpeg,-95.545646,29.75855,1,20.7800007,201.9412384,0.61,SW
-95.54565699999999_29.757721999999998.jpeg,-95.545657,29.757722,1,19.0200005,155.8867188,1.832,SW
-95.545721_29.757331.jpeg,-95.545721,29.757331,1,20.3199997,115.9892273,1.5470001,flat
-95.54576899999999_29.758290000000002.jpeg,-95.545769,29.75829,1,20.9500008,197.1390533,0.407,W
-95.545777_29.754951000000002.jpeg,-95.545777,29.754951,1,17.5799999,47.2951279,2.2509999,flat
-95.545815_29.758578999999997.jpeg,-95.545815,29.758579,1,20.7800007,185.2804565,0.61,SW
-95.545893_29.754903999999996.jpeg,-95.545893,29.754904,1,17.2600002,58.5245552,1.985,flat
-95.545893_29.757672999999997.jpeg,-95.545893,29.757673,1,18.0699997,137.4693298,1.954,flat
-95.54594399999999_29.758628.jpeg,-95.545944,29.758628,1,20.5499992,172.0810242,0.779,SW
-95.545987_29.757959000000003.jpeg,-95.545987,29.757959,1,20.7299995,156.7172394,2.0150001,SW
-95.546024_29.757676.jpeg,-95.546024,29.757676,1,18.0699997,129.8735352,1.954,flat
-95.546037_29.754929999999998.jpeg,-95.546037,29.75493,1,17.2600002,64.962616,1.985,flat
-95.546054_29.756777000000003.jpeg,-95.546054,29.756777,1,20.4799995,46.9347572,0.693,flat
-95.546118_29.757654.jpeg,-95.546118,29.757654,1,19.1900005,122.3218613,3.0680001,flat
-95.546172_29.758327.jpeg,-95.546172,29.758327,1,20.5200005,158.414444,2.286,W
-95.546174_29.75818.jpeg,-95.546174,29.75818,1,20.5200005,162.4465332,2.286,SW
-95.546177_29.758028000000003.jpeg,-95.546177,29.758028,1,20.6399994,151.3261414,1.631,flat
-95.546204_29.754934999999996.jpeg,-95.546204,29.754935,1,15.8900003,74.608139,1.217,SW
-95.546274_29.756990999999996.jpeg,-95.546274,29.756991,1,19.8600006,55.2757263,2.8740001,N
-95.54634899999999_29.757617.jpeg,-95.546349,29.757617,1,19.1900005,105.2480011,3.0680001,SW
-95.546518_29.758363.jpeg,-95.546518,29.758363,1,17.9200001,125.0457382,1.675,flat
-95.54652_29.758190999999997.jpeg,-95.54652,29.758191,1,17.6000004,129.7950745,2.7850001,flat
-95.546547_29.755370000000003.jpeg,-95.546547,29.75537,1,19.8999996,65.6107025,2.97,S
-95.546644_29.754108000000002.jpeg,-95.546644,29.754108,1,20.9099998,88.4790726,7.796,NE
-95.54674_29.759641.jpeg,-95.54674,29.759641,1,20.7999992,112.4710464,0.873,S
-95.546805_29.757352.jpeg,-95.546805,29.757352,1,20.0799999,54.8412743,3.674,flat
-95.546823_29.759759999999996.jpeg,-95.546823,29.75976,1,21.0599995,113.43573,0.704,S
-95.54686099999999_29.759878000000004.jpeg,-95.546861,29.759878,1,21.0599995,119.4276352,0.704,SW
-95.546949_29.758454999999998.jpeg,-95.546949,29.758455,1,20.2399998,82.125618,0.925,SE
-95.54696_29.755745.jpeg,-95.54696,29.755745,1,20.3600006,74.0138245,1.577,N
-95.54696_29.759927.jpeg,-95.54696,29.759927,1,20.7600002,116.9444733,0.53,SW
-95.547258_29.759346.jpeg,-95.547258,29.759346,1,19.7199993,52.7124329,2.6210001,SW
-95.547325_29.759974.jpeg,-95.547325,29.759974,1,20.9200001,100.280632,0.493,S
-95.547448_29.759708000000003.jpeg,-95.547448,29.759708,1,20.5599995,69.3708954,1.628,SW
-95.547569_29.758374.jpeg,-95.547569,29.758374,1,19.6800003,26.5074253,6.0760002,N
-95.547569_29.758549.jpeg,-95.547569,29.758549,1,19.6800003,21.4851475,6.0760002,NW
-95.547709_29.759978000000004.jpeg,-95.547709,29.759978,1,20.8400002,83.7564545,1.216,SW
-95.547759_29.759635999999997.jpeg,-95.547759,29.759636,1,20.8099995,46.375824,4.0570002,SW
-95.54780600000001_29.760066.jpeg,-95.547806,29.760066,1,21.1499996,91.2614059,0.793,S
-95.547894_29.759727.jpeg,-95.547894,29.759727,1,20.2999992,52.8732605,2.9719999,SW
-95.547963_29.76019.jpeg,-95.547963,29.76019,1,21.1499996,103.1613312,0.793,SW
-95.548011_29.759847999999998.jpeg,-95.548011,29.759848,1,20.2999992,64.9575577,2.9719999,S
-95.548226_29.759946000000003.jpeg,-95.548226,29.759946,1,20.6000004,73.6052322,5.8150001,SW
-95.548229_29.760458.jpeg,-95.548229,29.760458,1,21.1100006,130.336319,0.585,SW
-95.54827399999999_29.756162.jpeg,-95.548274,29.756162,1,20.1700001,108.7627945,0.999,flat
-95.548358_29.760032.jpeg,-95.548358,29.760032,1,20.7399998,83.5767365,5.2600002,SW
-95.548379_29.756292.jpeg,-95.548379,29.756292,1,20.3999996,100.3230133,0.099,flat
-95.548462_29.756544.jpeg,-95.548462,29.756544,1,20.4099998,76.9193726,0.81,flat
-95.548822_29.758458.jpeg,-95.548822,29.758458,1,20.2700005,66.7995529,5.3969998,flat
-95.54894_29.756162.jpeg,-95.54894,29.756162,1,20.7700005,132.7226257,0.727,E
-95.548969_29.757908.jpeg,-95.548969,29.757908,1,20.5100002,58.4934578,0.683,flat
-95.549047_29.757424.jpeg,-95.549047,29.757424,1,20.2299995,53.6385727,0.781,flat
-95.549385_29.760225.jpeg,-95.549385,29.760225,1,19.4699993,47.6100464,1.568,flat
-95.549441_29.758059999999997.jpeg,-95.549441,29.75806,1,19.3700008,106.7471237,0.325,E
-95.54960600000001_29.758683.jpeg,-95.549606,29.758683,1,19.9699993,61.5572472,0.326,flat
-95.549611_29.756014.jpeg,-95.549611,29.756014,1,21.1299992,178.2923279,0.481,flat
-95.549613_29.758159999999997.jpeg,-95.549613,29.75816,1,20.1200008,114.4119415,0.643,flat
-95.549621_29.756865.jpeg,-95.549621,29.756865,1,20.6100006,118.6593246,0.426,NE
-95.549708_29.758813.jpeg,-95.549708,29.758813,1,19.9699993,57.3651314,0.326,flat
-95.549798_29.756928000000002.jpeg,-95.549798,29.756928,1,20.6299992,132.1949005,0.257,NE
-95.549814_29.757292.jpeg,-95.549814,29.757292,1,20.1200008,127.2998352,0.72,NE
-95.549868_29.762188000000002.jpeg,-95.549868,29.762188,1,20.7099991,185.7272339,0.766,SW
-95.54988900000001_29.758902000000003.jpeg,-95.549889,29.758902,1,20.0300007,63.0160789,1.666,flat
-95.549908_29.758340999999998.jpeg,-95.549908,29.758341,1,19.3700008,109.3892822,0.547,flat
-95.549975_29.756057000000002.jpeg,-95.549975,29.756057,1,21.3099995,198.1898041,0.691,NE
-95.55013100000001_29.757931.jpeg,-95.550131,29.757931,1,20.3099995,159.1429749,0.779,flat
-95.550139_29.757270000000002.jpeg,-95.550139,29.75727,1,20.2700005,158.7697601,0.855,N
-95.55014399999999_29.758415999999997.jpeg,-95.550144,29.758416,1,20.4300003,118.3006058,0.988,flat
-95.550206_29.756096999999997.jpeg,-95.550206,29.756097,1,21.7900009,212.0536957,0.949,E
-95.55023800000001_29.761219.jpeg,-95.550238,29.761219,1,19.7800007,74.8805313,0.382,flat
-95.550273_29.758583.jpeg,-95.550273,29.758583,1,20.4300003,114.3114243,0.988,flat
-95.55028100000001_29.759290999999997.jpeg,-95.550281,29.759291,1,20.3400002,63.3692093,0.94,flat
-95.550291_29.757958000000002.jpeg,-95.550291,29.757958,1,20.1900005,165.5948792,0.88,flat
-95.550345_29.757385.jpeg,-95.550345,29.757385,1,20.3600006,178.93367,0.847,N
-95.55041999999999_29.756544.jpeg,-95.55042,29.756544,1,21.4699993,203.7599335,1.697,NE
-95.550455_29.758069.jpeg,-95.550455,29.758069,1,20.5599995,166.7422485,0.512,flat
-95.550466_29.758778999999997.jpeg,-95.550466,29.758779,1,20.5300007,112.512085,0.779,flat
-95.55054399999999_29.761384999999997.jpeg,-95.550544,29.761385,1,20.2199993,75.858139,1.028,flat
-95.550608_29.758884000000002.jpeg,-95.550608,29.758884,1,20.5300007,114.8207169,0.374,flat
-95.550619_29.759791999999997.jpeg,-95.550619,29.759792,1,20.3500004,58.4408989,3.99,E
-95.550635_29.757456.jpeg,-95.550635,29.757456,1,20.4200001,207.2975159,0.533,NE
-95.550637_29.756551.jpeg,-95.550637,29.756551,1,21.7199993,222.7952881,2.119,N
-95.550657_29.761229999999998.jpeg,-95.550657,29.76123,1,20.4599991,55.5036278,3.6860001,flat
-95.550659_29.758415999999997.jpeg,-95.550659,29.758416,1,20.7199993,153.9809723,0.133,flat
-95.550688_29.758956.jpeg,-95.550688,29.758956,1,20.75,116.4505997,0.777,flat
-95.55070699999999_29.762868.jpeg,-95.550707,29.762868,1,20.4099998,221.9137726,0.159,SW
-95.550732_29.762292.jpeg,-95.550732,29.762292,1,20.8899994,159.1454315,0.105,SW
-95.550804_29.761851.jpeg,-95.550804,29.761851,1,20.5100002,110.2720871,0.779,flat
-95.550833_29.759827.jpeg,-95.550833,29.759827,1,20.3500004,68.6099396,3.99,flat
-95.550903_29.757185999999997.jpeg,-95.550903,29.757186,1,20.5699997,232.9820404,0.607,NE
-95.550967_29.757562.jpeg,-95.550967,29.757562,1,20.4699993,239.8840179,0.554,NE
-95.550967_29.759219.jpeg,-95.550967,29.759219,1,20.8600006,123.9361038,0.719,flat
-95.55096999999999_29.761396.jpeg,-95.55097,29.761396,1,19.8099995,57.3276749,0.368,flat
-95.551085_29.758802000000003.jpeg,-95.551085,29.758802,1,20.75,158.0638123,0.205,SE
-95.551091_29.760113.jpeg,-95.551091,29.760113,1,19.4300003,58.3969879,5.026,N
-95.55109300000001_29.75938.jpeg,-95.551093,29.75938,1,20.8600006,122.8613358,0.719,flat
-95.551107_29.757716.jpeg,-95.551107,29.757716,1,20.4699993,239.2006683,0.554,NE
-95.551171_29.761915000000002.jpeg,-95.551171,29.761915,1,20.4599991,111.8959427,1.025,flat
-95.551176_29.759462.jpeg,-95.551176,29.759462,1,20.6599998,120.9492188,0.651,flat
-95.551233_29.763313.jpeg,-95.551233,29.763313,1,20.7199993,267.0075073,1.317,SW
-95.55125699999999_29.758129999999998.jpeg,-95.551257,29.75813,1,20.5699997,211.9535522,0.126,flat
-95.55125699999999_29.760125.jpeg,-95.551257,29.760125,1,19.8899994,63.8997536,3.0999999,N
-95.55126800000001_29.758882.jpeg,-95.551268,29.758882,1,20.4599991,151.4021912,0.306,N
-95.551311_29.759446999999998.jpeg,-95.551311,29.759447,1,20.6599998,111.4536285,0.651,flat
-95.551358_29.76421.jpeg,-95.551358,29.76421,1,21.4899998,366.8365479,0.981,W
-95.551419_29.757895.jpeg,-95.551419,29.757895,1,20.6200008,223.9367828,0.726,NE
-95.551454_29.764545000000002.jpeg,-95.551454,29.764545,1,20.9099998,404.2980042,0.636,W
-95.551466_29.763052000000002.jpeg,-95.551466,29.763052,1,20.5499992,238.8970032,0.519,flat
-95.551498_29.759093.jpeg,-95.551498,29.759093,1,20.6399994,119.3190002,0.377,N
-95.551568_29.760376.jpeg,-95.551568,29.760376,1,19.7999992,36.078743,5.2459998,flat
-95.551622_29.759195000000002.jpeg,-95.551622,29.759195,1,20.4500008,102.8590775,0.967,flat
-95.551686_29.759908000000003.jpeg,-95.551686,29.759908,1,20.2999992,60.4967537,4.1170001,N
-95.551761_29.761764000000003.jpeg,-95.551761,29.761764,1,19.9200001,97.2130051,0.875,S
-95.551788_29.763292.jpeg,-95.551788,29.763292,1,20.3899994,266.6308899,0.572,SE
-95.551802_29.759748.jpeg,-95.551802,29.759748,1,20.2999992,53.9294434,4.1170001,flat
-95.551971_29.759577.jpeg,-95.551971,29.759577,1,20.8299999,49.7723541,3.918,flat
-95.552019_29.761466.jpeg,-95.552019,29.761466,1,19.8799992,65.103714,0.407,SE
-95.552022_29.764528000000002.jpeg,-95.552022,29.764528,1,20.8600006,404.4238586,0.631,flat
-95.552024_29.764703000000004.jpeg,-95.552024,29.764703,1,20.8600006,423.8234253,0.631,flat
-95.55204_29.758302.jpeg,-95.55204,29.758302,1,20.7600002,155.599472,0.669,flat
-95.552102_29.759375.jpeg,-95.552102,29.759375,1,20.6200008,54.4421654,0.652,flat
-95.552126_29.762044.jpeg,-95.552126,29.762044,1,20.7700005,129.5321198,0.633,flat
-95.55219_29.75863.jpeg,-95.55219,29.75863,1,21.1399994,116.458313,0.967,flat
-95.55229200000001_29.758712.jpeg,-95.552292,29.758712,1,21.0400009,104.2466507,0.705,flat
-95.552314_29.758234.jpeg,-95.552314,29.758234,1,20.8899994,152.6724548,0.869,flat
-95.552373_29.763243.jpeg,-95.552373,29.763243,1,20.6800003,263.2710266,0.674,SE
-95.55241099999999_29.7615.jpeg,-95.552411,29.7615,1,20.6100006,70.2581482,2.2119999,flat
-95.552432_29.757671000000002.jpeg,-95.552432,29.757671,1,22.0799999,210.2504883,2.043,N
-95.552448_29.762386.jpeg,-95.552448,29.762386,1,20.7299995,168.5691986,0.708,flat
-95.552471_29.767013000000002.jpeg,-95.552471,29.767013,1,21.3199997,610.9813232,0.407,SW
-95.552512_29.764190000000003.jpeg,-95.552512,29.76419,1,20.8199997,368.7027893,0.141,flat
-95.55251_29.758646000000002.jpeg,-95.55251,29.758646,1,20.1299992,103.3505096,0.822,flat
-95.55264100000001_29.761884999999996.jpeg,-95.552641,29.761885,1,20.5200005,113.734581,2.707,flat
-95.552687_29.759141999999997.jpeg,-95.552687,29.759142,1,20.7399998,45.7464867,2.1140001,flat
-95.552777_29.764187.jpeg,-95.552777,29.764187,1,20.8199997,357.7812195,0.141,flat
-95.552824_29.764614.jpeg,-95.552824,29.764614,1,20.6299992,383.5614929,0.145,flat
-95.552952_29.764169.jpeg,-95.552952,29.764169,1,20.6499996,342.8857422,0.239,flat
-95.552963_29.759045.jpeg,-95.552963,29.759045,1,20.7199993,51.891243,3.1659999,flat
-95.55320999999999_29.766571999999996.jpeg,-95.55321,29.766572,1,21.0699997,532.4642334,0.423,flat
-95.55329300000001_29.758927000000003.jpeg,-95.553293,29.758927,1,20.5,62.167614,3.2190001,flat
-95.553301_29.760896000000002.jpeg,-95.553301,29.760896,1,19.8500004,48.4160042,6.0609999,flat
-95.553301_29.761839000000002.jpeg,-95.553301,29.761839,1,20.5499992,123.8788834,4.7690001,W
-95.553317_29.760109000000003.jpeg,-95.553317,29.760109,1,20.6399994,49.9387207,5.7519999,flat
-95.553322_29.760486.jpeg,-95.553322,29.760486,1,21.1499996,48.5907097,5.7839999,NW
-95.55332800000001_29.762137.jpeg,-95.553328,29.762137,1,20.5300007,154.7560577,4.882,N
-95.553333_29.760696000000003.jpeg,-95.553333,29.760696,1,20.6299992,47.1399117,4.928,NE
-95.553344_29.7608.jpeg,-95.553344,29.7608,1,20.4099998,49.1005974,0.494,NE
-95.55335500000001_29.765303000000003.jpeg,-95.553355,29.765303,1,20.9899998,405.862793,0.474,flat
-95.553438_29.760949.jpeg,-95.553438,29.760949,1,20.3400002,62.9143867,5.3249998,NE
-95.55344699999999_29.765188000000002.jpeg,-95.553447,29.765188,1,20.9500008,390.3129272,0.399,flat
-95.553467_29.764882.jpeg,-95.553467,29.764882,1,21.4599991,362.0827026,0.343,flat
-95.553483_29.765909000000004.jpeg,-95.553483,29.765909,1,20.9699993,455.4682312,0.404,W
-95.553494_29.765552000000003.jpeg,-95.553494,29.765552,1,20.9899998,421.1776428,0.474,W
-95.55350200000001_29.764560999999997.jpeg,-95.553502,29.764561,1,20.8899994,332.717041,0.554,W
-95.55355300000001_29.766561.jpeg,-95.553553,29.766561,1,20.9200001,516.2218628,0.314,NW
-95.553591_29.760039000000003.jpeg,-95.553591,29.760039,1,20.5100002,50.3622017,3.6719999,flat
-95.553628_29.758274.jpeg,-95.553628,29.758274,1,21.7299995,111.4682312,1.946,NE
-95.553628_29.76111.jpeg,-95.553628,29.76111,1,20.2399998,72.4460678,2.6589999,flat
-95.55369300000001_29.758840000000003.jpeg,-95.553693,29.75884,1,20.8999996,52.4235687,0.698,SE
-95.553725_29.761165999999996.jpeg,-95.553725,29.761166,1,20.4899998,65.8210068,4.2529998,flat
-95.55380500000001_29.761284000000003.jpeg,-95.553805,29.761284,1,20.4899998,65.8336563,4.2529998,flat
-95.553851_29.758253999999997.jpeg,-95.553851,29.758254,1,21.7299995,106.4653854,1.946,N
-95.553864_29.768023.jpeg,-95.553864,29.768023,1,20.7999992,656.3778687,0.418,W
-95.553955_29.762612.jpeg,-95.553955,29.762612,1,20.5900002,174.1928864,1.648,flat
-95.553966_29.762512.jpeg,-95.553966,29.762512,1,20.5900002,163.6360931,1.648,flat
-95.553969_29.991132.jpeg,-95.553969,29.991132,1,35.6599998,401.1473999,1.89,flat
-95.55399399999999_29.762798999999998.jpeg,-95.553994,29.762799,1,18.7999992,181.8597565,4.2789998,NE
-95.55399799999999_29.758741999999998.jpeg,-95.553998,29.758742,1,21.0300007,50.6698837,1.599,S
-95.55400999999999_29.760008000000003.jpeg,-95.55401,29.760008,1,20.7399998,52.8015289,1.4349999,flat
-95.554036_29.760928000000003.jpeg,-95.554036,29.760928,1,20.8600006,29.6021347,2.5420001,flat
-95.554041_29.760711999999998.jpeg,-95.554041,29.760712,1,20.8999996,27.7738018,3.448,flat
-95.554068_29.761194.jpeg,-95.554068,29.761194,1,20.7900009,39.246933,0.416,flat
-95.554076_29.765855.jpeg,-95.554076,29.765855,1,20.7299995,423.9264526,0.343,NW
-95.554079_29.760495000000002.jpeg,-95.554079,29.760495,1,20.9500008,27.9927444,2.3110001,W
-95.554087_29.766633000000002.jpeg,-95.554087,29.766633,1,20.4799995,503.5679626,3.4330001,W
-95.554092_29.760603999999997.jpeg,-95.554092,29.760604,1,20.8999996,24.2416382,3.448,W
-95.554106_29.761121000000003.jpeg,-95.554106,29.761121,1,20.7900009,31.6060085,0.416,flat
-95.554114_29.764095.jpeg,-95.554114,29.764095,1,20.3400002,254.8848724,3.131,SW
-95.55412199999999_29.761552000000002.jpeg,-95.554122,29.761552,1,19.9899998,62.7482719,4.112,flat
-95.55412700000001_29.760278999999997.jpeg,-95.554127,29.760279,1,20.9500008,31.0042896,2.3110001,flat
-95.554138_29.758178000000004.jpeg,-95.554138,29.758178,1,21.4699993,107.9920731,1.646,NE
-95.55414300000001_29.761294.jpeg,-95.554143,29.761294,1,20.7900009,40.025444,0.416,flat
-95.55416600000001_29.761446999999997.jpeg,-95.554166,29.761447,1,19.9899998,51.1572571,4.112,flat
-95.554186_29.760144.jpeg,-95.554186,29.760144,1,20.5699997,31.1759319,6.6370001,flat
-95.5541_29.761017.jpeg,-95.5541,29.761017,1,20.8600006,25.9547424,2.5420001,flat
-95.5541_29.764821.jpeg,-95.5541,29.764821,1,21.0400009,321.3184814,0.102,flat
-95.554385_29.762295.jpeg,-95.554385,29.762295,1,20.1599998,125.9149933,1.941,E
-95.55439_29.762914000000002.jpeg,-95.55439,29.762914,1,20.4200001,151.0869598,1.895,E
-95.55443299999999_29.763201000000002.jpeg,-95.554433,29.763201,1,20.1100006,163.8610992,3.6059999,NE
-95.554435_29.758213.jpeg,-95.554435,29.758213,1,21.6100006,102.2331772,1.23,NW
-95.554462_29.76335.jpeg,-95.554462,29.76335,1,21.0900002,171.999588,4.8610001,NE
-95.554473_29.762852000000002.jpeg,-95.554473,29.762852,1,20.2800007,140.9097748,0.589,E
-95.554486_29.761521999999996.jpeg,-95.554486,29.761522,1,20.8999996,42.8834,4.4330001,flat
